roi_name,mode,support_kind,support_id,y0,x0,height,width,n_pixels,holdout_auroc,holdout_accuracy,holdout_balanced_accuracy,repeated_cv_auroc_mean,repeated_cv_auroc_sd
right_periocular,combined,translated_rectangle,translated_030,9.0,9.0,7.0,14.0,98,0.8951048951048951,0.7916666666666666,0.7937062937062938,0.7897741046831956,0.108935582801988
right_periocular,combined,translated_rectangle,translated_031,25.0,7.0,7.0,14.0,98,0.895104895104895,0.8333333333333334,0.8461538461538461,0.7217217630853995,0.0852282049090574
right_periocular,combined,translated_rectangle,translated_032,3.0,1.0,7.0,14.0,98,0.9230769230769232,0.875,0.8636363636363636,0.7689752066115702,0.0977360371073765
right_periocular,combined,translated_rectangle,translated_033,11.0,0.0,7.0,14.0,98,0.6993006993006993,0.6666666666666666,0.6853146853146853,0.6642121212121213,0.1211931116526894
right_periocular,combined,translated_rectangle,translated_034,20.0,11.0,7.0,14.0,98,0.8951048951048951,0.7916666666666666,0.8006993006993006,0.6858347107438018,0.1004629973118075
right_periocular,combined,translated_rectangle,translated_035,21.0,7.0,7.0,14.0,98,0.8811188811188811,0.8333333333333334,0.8391608391608392,0.7138512396694217,0.0819181591314652
right_periocular,combined,translated_rectangle,translated_036,17.0,2.0,7.0,14.0,98,0.8881118881118881,0.8333333333333334,0.8391608391608392,0.7622038567493112,0.0787222192444484
right_periocular,combined,translated_rectangle,translated_037,9.0,3.0,7.0,14.0,98,0.8041958041958042,0.7083333333333334,0.7167832167832169,0.6760936639118458,0.09514006512025
right_periocular,combined,translated_rectangle,translated_038,21.0,18.0,7.0,14.0,98,0.8741258741258742,0.7916666666666666,0.8006993006993006,0.6830082644628099,0.0888357508932688
right_periocular,combined,translated_rectangle,translated_039,4.0,8.0,7.0,14.0,98,0.9370629370629372,0.875,0.8706293706293706,0.7840964187327825,0.1039168279358895
right_periocular,combined,translated_rectangle,translated_040,15.0,14.0,7.0,14.0,98,0.958041958041958,0.875,0.8776223776223776,0.7852920110192838,0.079242034577719
right_periocular,combined,translated_rectangle,translated_041,15.0,16.0,7.0,14.0,98,0.958041958041958,0.8333333333333334,0.8321678321678322,0.7788980716253444,0.0790639382999811
right_periocular,combined,translated_rectangle,translated_042,7.0,11.0,7.0,14.0,98,0.902097902097902,0.8333333333333334,0.8321678321678322,0.8090082644628098,0.0848108898165308
right_periocular,combined,translated_rectangle,translated_043,25.0,2.0,7.0,14.0,98,0.7972027972027973,0.7083333333333334,0.7167832167832169,0.6912782369146006,0.1185228040589639
right_periocular,combined,translated_rectangle,translated_044,7.0,17.0,7.0,14.0,98,0.902097902097902,0.8333333333333334,0.8461538461538461,0.8173195592286501,0.0740957941405385
right_periocular,combined,translated_rectangle,translated_045,23.0,3.0,7.0,14.0,98,0.7832167832167832,0.6666666666666666,0.6713286713286714,0.6980633608815426,0.1183804221644477
right_periocular,combined,translated_rectangle,translated_046,19.0,18.0,7.0,14.0,98,0.8811188811188811,0.7916666666666666,0.7937062937062938,0.6694573002754821,0.1109002597147468
right_periocular,combined,translated_rectangle,translated_047,0.0,6.0,7.0,14.0,98,0.9370629370629372,0.7083333333333334,0.7237762237762237,0.6812341597796144,0.1112427494074882
right_periocular,combined,translated_rectangle,translated_048,4.0,18.0,7.0,14.0,98,0.923076923076923,0.875,0.8846153846153846,0.7768154269972452,0.0726028653530235
right_periocular,combined,translated_rectangle,translated_049,23.0,17.0,7.0,14.0,98,0.8671328671328671,0.75,0.7622377622377623,0.6731955922865014,0.0686182477773637
right_periocular,combined,translated_rectangle,translated_050,5.0,14.0,7.0,14.0,98,0.944055944055944,0.9166666666666666,0.916083916083916,0.7756198347107438,0.0937625321430714
right_periocular,combined,translated_rectangle,translated_051,21.0,4.0,7.0,14.0,98,0.7202797202797202,0.7083333333333334,0.7027972027972028,0.6312176308539945,0.1157748672857956
right_periocular,combined,translated_rectangle,translated_052,11.0,18.0,7.0,14.0,98,0.7762237762237761,0.7083333333333334,0.7237762237762237,0.7078099173553718,0.0972294193456339
right_periocular,combined,translated_rectangle,translated_053,20.0,1.0,7.0,14.0,98,0.6923076923076923,0.5833333333333334,0.5944055944055944,0.6548512396694215,0.0881736871693981
right_periocular,combined,translated_rectangle,translated_054,7.0,6.0,7.0,14.0,98,0.8251748251748252,0.8333333333333334,0.8321678321678322,0.7119118457300275,0.1096629921870578
right_periocular,combined,translated_rectangle,translated_055,20.0,9.0,7.0,14.0,98,0.8881118881118881,0.75,0.7622377622377623,0.6429586776859505,0.0943328530237478
right_periocular,combined,translated_rectangle,translated_056,16.0,15.0,7.0,14.0,98,0.993006993006993,0.9166666666666666,0.9230769230769232,0.7965922865013775,0.0684761236830451
right_periocular,combined,translated_rectangle,translated_057,0.0,18.0,7.0,14.0,98,0.7832167832167832,0.7083333333333334,0.7237762237762237,0.6722561983471074,0.0970303609307735
right_periocular,combined,translated_rectangle,translated_058,9.0,12.0,7.0,14.0,98,0.8181818181818182,0.75,0.7552447552447552,0.775694214876033,0.0940469150810484
right_periocular,combined,translated_rectangle,translated_059,16.0,2.0,7.0,14.0,98,0.881118881118881,0.875,0.8846153846153846,0.7674986225895316,0.0762828721379763
right_periocular,combined,translated_rectangle,translated_060,18.0,16.0,7.0,14.0,98,0.965034965034965,0.875,0.8776223776223776,0.7476170798898072,0.106690514480854
right_periocular,combined,translated_rectangle,translated_061,13.0,9.0,7.0,14.0,98,0.8951048951048951,0.8333333333333334,0.8391608391608392,0.777038567493113,0.0722710884017023
right_periocular,combined,translated_rectangle,translated_062,3.0,10.0,7.0,14.0,98,0.9230769230769232,0.9583333333333334,0.9615384615384616,0.7970771349862258,0.1021256650598932
right_periocular,combined,translated_rectangle,translated_063,16.0,13.0,7.0,14.0,98,0.993006993006993,0.9583333333333334,0.9615384615384616,0.804892561983471,0.0785610100734059
right_periocular,combined,translated_rectangle,translated_064,24.0,11.0,7.0,14.0,98,0.8671328671328671,0.7916666666666666,0.7867132867132867,0.7073994490358126,0.0856197682333788
right_periocular,combined,random_scattered_pixels,random_001,,,,,98,0.8111888111888113,0.6666666666666666,0.6853146853146853,,
right_periocular,combined,random_scattered_pixels,random_002,,,,,98,0.7202797202797202,0.5833333333333334,0.5944055944055944,,
right_periocular,combined,random_scattered_pixels,random_003,,,,,98,0.902097902097902,0.75,0.7692307692307692,,
right_periocular,combined,random_scattered_pixels,random_004,,,,,98,0.8531468531468531,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_005,,,,,98,0.8741258741258742,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_006,,,,,98,0.965034965034965,0.9166666666666666,0.916083916083916,,
right_periocular,combined,random_scattered_pixels,random_007,,,,,98,0.9230769230769232,0.75,0.7552447552447552,,
right_periocular,combined,random_scattered_pixels,random_008,,,,,98,0.8601398601398602,0.7083333333333334,0.7027972027972028,,
right_periocular,combined,random_scattered_pixels,random_009,,,,,98,0.8461538461538461,0.75,0.7482517482517483,,
right_periocular,combined,random_scattered_pixels,random_010,,,,,98,0.8531468531468531,0.7083333333333334,0.7167832167832169,,
right_periocular,combined,random_scattered_pixels,random_011,,,,,98,0.8671328671328671,0.75,0.7482517482517483,,
right_periocular,combined,random_scattered_pixels,random_012,,,,,98,0.8601398601398602,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_013,,,,,98,0.8671328671328672,0.6666666666666666,0.6783216783216783,,
right_periocular,combined,random_scattered_pixels,random_014,,,,,98,0.888111888111888,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_015,,,,,98,0.6993006993006993,0.6666666666666666,0.6853146853146853,,
right_periocular,combined,random_scattered_pixels,random_016,,,,,98,0.944055944055944,0.8333333333333334,0.8321678321678322,,
right_periocular,combined,random_scattered_pixels,random_017,,,,,98,0.8951048951048951,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_018,,,,,98,0.8601398601398601,0.75,0.7482517482517483,,
right_periocular,combined,random_scattered_pixels,random_019,,,,,98,0.7972027972027972,0.6666666666666666,0.6783216783216783,,
right_periocular,combined,random_scattered_pixels,random_020,,,,,98,0.895104895104895,0.7916666666666666,0.8076923076923077,,
right_periocular,combined,random_scattered_pixels,random_021,,,,,98,0.93006993006993,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_022,,,,,98,0.895104895104895,0.7916666666666666,0.7937062937062938,,
right_periocular,combined,random_scattered_pixels,random_023,,,,,98,0.7342657342657343,0.625,0.6258741258741258,,
right_periocular,combined,random_scattered_pixels,random_024,,,,,98,0.9090909090909092,0.75,0.7552447552447552,,
right_periocular,combined,random_scattered_pixels,random_025,,,,,98,0.7482517482517482,0.625,0.6258741258741258,,
right_periocular,combined,random_scattered_pixels,random_026,,,,,98,0.895104895104895,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_027,,,,,98,0.7972027972027972,0.7083333333333334,0.7237762237762237,,
right_periocular,combined,random_scattered_pixels,random_028,,,,,98,0.923076923076923,0.8333333333333334,0.8461538461538461,,
right_periocular,combined,random_scattered_pixels,random_029,,,,,98,0.8881118881118881,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_030,,,,,98,0.923076923076923,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_031,,,,,98,0.7412587412587414,0.625,0.6258741258741258,,
right_periocular,combined,random_scattered_pixels,random_032,,,,,98,0.7762237762237763,0.75,0.7622377622377623,,
right_periocular,combined,random_scattered_pixels,random_033,,,,,98,0.8951048951048951,0.6666666666666666,0.6853146853146853,,
right_periocular,combined,random_scattered_pixels,random_034,,,,,98,0.8461538461538463,0.6666666666666666,0.6713286713286714,,
right_periocular,combined,random_scattered_pixels,random_035,,,,,98,0.8601398601398601,0.6666666666666666,0.6713286713286714,,
right_periocular,combined,random_scattered_pixels,random_036,,,,,98,0.9090909090909092,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_037,,,,,98,0.916083916083916,0.75,0.7692307692307692,,
right_periocular,combined,random_scattered_pixels,random_038,,,,,98,0.8041958041958042,0.75,0.7552447552447552,,
right_periocular,combined,random_scattered_pixels,random_039,,,,,98,0.972027972027972,0.9166666666666666,0.916083916083916,,
right_periocular,combined,random_scattered_pixels,random_040,,,,,98,0.881118881118881,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_041,,,,,98,0.9090909090909092,0.7083333333333334,0.7237762237762237,,
right_periocular,combined,random_scattered_pixels,random_042,,,,,98,0.944055944055944,0.875,0.8846153846153846,,
right_periocular,combined,random_scattered_pixels,random_043,,,,,98,0.93006993006993,0.8333333333333334,0.8321678321678322,,
right_periocular,combined,random_scattered_pixels,random_044,,,,,98,0.8391608391608392,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_045,,,,,98,0.6293706293706294,0.5,0.5174825174825175,,
right_periocular,combined,random_scattered_pixels,random_046,,,,,98,0.951048951048951,0.875,0.8776223776223776,,
right_periocular,combined,random_scattered_pixels,random_047,,,,,98,0.8531468531468531,0.8333333333333334,0.8461538461538461,,
right_periocular,combined,random_scattered_pixels,random_048,,,,,98,0.8741258741258742,0.7916666666666666,0.7937062937062938,,
right_periocular,combined,random_scattered_pixels,random_049,,,,,98,0.902097902097902,0.8333333333333334,0.8461538461538461,,
right_periocular,combined,random_scattered_pixels,random_050,,,,,98,0.7062937062937062,0.5833333333333334,0.6013986013986015,,
right_periocular,combined,random_scattered_pixels,random_051,,,,,98,0.8181818181818182,0.7083333333333334,0.7167832167832169,,
right_periocular,combined,random_scattered_pixels,random_052,,,,,98,0.916083916083916,0.8333333333333334,0.8391608391608392,,
right_periocular,combined,random_scattered_pixels,random_053,,,,,98,0.895104895104895,0.8333333333333334,0.8461538461538461,,
right_periocular,combined,random_scattered_pixels,random_054,,,,,98,0.7832167832167832,0.7083333333333334,0.7237762237762237,,
right_periocular,combined,random_scattered_pixels,random_055,,,,,98,0.8181818181818181,0.7083333333333334,0.7097902097902098,,
right_periocular,combined,random_scattered_pixels,random_056,,,,,98,0.8251748251748252,0.6666666666666666,0.6713286713286714,,
right_periocular,combined,random_scattered_pixels,random_057,,,,,98,0.7622377622377623,0.625,0.6398601398601399,,
right_periocular,combined,random_scattered_pixels,random_058,,,,,98,0.8461538461538463,0.75,0.7692307692307692,,
right_periocular,combined,random_scattered_pixels,random_059,,,,,98,0.902097902097902,0.7916666666666666,0.8006993006993006,,
right_periocular,combined,random_scattered_pixels,random_060,,,,,98,0.8531468531468532,0.75,0.7552447552447552,,
right_periocular,combined,random_scattered_pixels,random_061,,,,,98,0.8251748251748252,0.7083333333333334,0.7307692307692308,,
right_periocular,combined,random_scattered_pixels,random_062,,,,,98,0.8671328671328672,0.75,0.7622377622377623,,
right_periocular,combined,random_scattered_pixels,random_063,,,,,98,0.8251748251748252,0.7083333333333334,0.7097902097902098,,
right_periocular,combined,random_scattered_pixels,random_064,,,,,98,0.8881118881118881,0.7916666666666666,0.8006993006993006,,
right_periocular,static,named_roi,named,8.0,18.0,7.0,14.0,98,0.7272727272727273,0.625,0.6328671328671329,,
right_periocular,static,translated_rectangle,translated_001,4.0,0.0,7.0,14.0,98,0.8111888111888113,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_002,11.0,15.0,7.0,14.0,98,0.7832167832167832,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_003,8.0,13.0,7.0,14.0,98,0.7272727272727273,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_004,19.0,9.0,7.0,14.0,98,0.9650349650349652,0.9583333333333334,0.9615384615384616,,
right_periocular,static,translated_rectangle,translated_005,21.0,3.0,7.0,14.0,98,0.6433566433566433,0.5416666666666666,0.548951048951049,,
right_periocular,static,translated_rectangle,translated_006,0.0,3.0,7.0,14.0,98,0.8951048951048952,0.8333333333333334,0.8251748251748252,,
right_periocular,static,translated_rectangle,translated_007,10.0,9.0,7.0,14.0,98,0.8461538461538463,0.7083333333333334,0.7237762237762237,,
right_periocular,static,translated_rectangle,translated_008,6.0,4.0,7.0,14.0,98,0.7832167832167832,0.75,0.7412587412587412,,
right_periocular,static,translated_rectangle,translated_009,4.0,4.0,7.0,14.0,98,0.8181818181818181,0.7083333333333334,0.6958041958041958,,
right_periocular,static,translated_rectangle,translated_010,10.0,3.0,7.0,14.0,98,0.8811188811188811,0.75,0.7622377622377623,,
right_periocular,static,translated_rectangle,translated_011,21.0,5.0,7.0,14.0,98,0.8111888111888111,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_012,18.0,2.0,7.0,14.0,98,0.7832167832167832,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_013,7.0,9.0,7.0,14.0,98,0.8041958041958042,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_014,11.0,13.0,7.0,14.0,98,0.7762237762237761,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_015,15.0,15.0,7.0,14.0,98,0.9090909090909092,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_016,16.0,18.0,7.0,14.0,98,0.8741258741258742,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_017,23.0,6.0,7.0,14.0,98,0.8391608391608392,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_018,20.0,10.0,7.0,14.0,98,0.8391608391608392,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_019,8.0,0.0,7.0,14.0,98,0.8111888111888111,0.6666666666666666,0.6713286713286714,,
right_periocular,static,translated_rectangle,translated_020,1.0,17.0,7.0,14.0,98,0.6573426573426573,0.5833333333333334,0.5874125874125874,,
right_periocular,static,translated_rectangle,translated_021,8.0,8.0,7.0,14.0,98,0.8531468531468531,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_022,7.0,0.0,7.0,14.0,98,0.8251748251748251,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_023,0.0,14.0,7.0,14.0,98,0.6433566433566433,0.625,0.6398601398601399,,
right_periocular,static,translated_rectangle,translated_024,24.0,17.0,7.0,14.0,98,0.8111888111888113,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_025,23.0,1.0,7.0,14.0,98,0.7272727272727273,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_026,17.0,10.0,7.0,14.0,98,0.8461538461538461,0.8333333333333334,0.8461538461538461,,
right_periocular,static,translated_rectangle,translated_027,15.0,18.0,7.0,14.0,98,0.8741258741258742,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_028,0.0,10.0,7.0,14.0,98,0.7202797202797203,0.625,0.6468531468531469,,
right_periocular,static,translated_rectangle,translated_029,10.0,1.0,7.0,14.0,98,0.7202797202797202,0.625,0.6398601398601399,,
right_periocular,static,translated_rectangle,translated_030,9.0,9.0,7.0,14.0,98,0.8041958041958042,0.75,0.7622377622377623,,
right_periocular,static,translated_rectangle,translated_031,25.0,7.0,7.0,14.0,98,0.8811188811188811,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_032,3.0,1.0,7.0,14.0,98,0.8881118881118881,0.7916666666666666,0.7867132867132867,,
right_periocular,static,translated_rectangle,translated_033,11.0,0.0,7.0,14.0,98,0.7412587412587412,0.5416666666666666,0.5629370629370629,,
right_periocular,static,translated_rectangle,translated_034,20.0,11.0,7.0,14.0,98,0.8531468531468531,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_035,21.0,7.0,7.0,14.0,98,0.8741258741258742,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_036,17.0,2.0,7.0,14.0,98,0.7972027972027972,0.625,0.6258741258741258,,
right_periocular,static,translated_rectangle,translated_037,9.0,3.0,7.0,14.0,98,0.916083916083916,0.8333333333333334,0.8391608391608392,,
right_periocular,static,translated_rectangle,translated_038,21.0,18.0,7.0,14.0,98,0.7482517482517482,0.6666666666666666,0.6713286713286714,,
right_periocular,static,translated_rectangle,translated_039,4.0,8.0,7.0,14.0,98,0.8461538461538461,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_040,15.0,14.0,7.0,14.0,98,0.8881118881118881,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_041,15.0,16.0,7.0,14.0,98,0.9300699300699302,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_042,7.0,11.0,7.0,14.0,98,0.7692307692307693,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_043,25.0,2.0,7.0,14.0,98,0.7692307692307692,0.7083333333333334,0.7167832167832169,,
right_periocular,static,translated_rectangle,translated_044,7.0,17.0,7.0,14.0,98,0.7062937062937062,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_045,23.0,3.0,7.0,14.0,98,0.7202797202797203,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_046,19.0,18.0,7.0,14.0,98,0.7762237762237763,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_047,0.0,6.0,7.0,14.0,98,0.8741258741258742,0.7916666666666666,0.8006993006993006,,
right_periocular,static,translated_rectangle,translated_048,4.0,18.0,7.0,14.0,98,0.8041958041958043,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_049,23.0,17.0,7.0,14.0,98,0.7902097902097902,0.7916666666666666,0.8006993006993006,,
right_periocular,static,translated_rectangle,translated_050,5.0,14.0,7.0,14.0,98,0.7412587412587412,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_051,21.0,4.0,7.0,14.0,98,0.6993006993006993,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_052,11.0,18.0,7.0,14.0,98,0.7832167832167832,0.625,0.6398601398601399,,
right_periocular,static,translated_rectangle,translated_053,20.0,1.0,7.0,14.0,98,0.6713286713286712,0.5833333333333334,0.5874125874125874,,
right_periocular,static,translated_rectangle,translated_054,7.0,6.0,7.0,14.0,98,0.8111888111888113,0.75,0.7552447552447552,,
right_periocular,static,translated_rectangle,translated_055,20.0,9.0,7.0,14.0,98,0.902097902097902,0.8333333333333334,0.8321678321678322,,
right_periocular,static,translated_rectangle,translated_056,16.0,15.0,7.0,14.0,98,0.902097902097902,0.7916666666666666,0.7937062937062938,,
right_periocular,static,translated_rectangle,translated_057,0.0,18.0,7.0,14.0,98,0.6783216783216783,0.6666666666666666,0.6783216783216783,,
right_periocular,static,translated_rectangle,translated_058,9.0,12.0,7.0,14.0,98,0.7482517482517482,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_059,16.0,2.0,7.0,14.0,98,0.7832167832167832,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_060,18.0,16.0,7.0,14.0,98,0.902097902097902,0.7916666666666666,0.8006993006993006,,
right_periocular,static,translated_rectangle,translated_061,13.0,9.0,7.0,14.0,98,0.902097902097902,0.7083333333333334,0.7237762237762237,,
right_periocular,static,translated_rectangle,translated_062,3.0,10.0,7.0,14.0,98,0.8181818181818181,0.75,0.7482517482517483,,
right_periocular,static,translated_rectangle,translated_063,16.0,13.0,7.0,14.0,98,0.8321678321678322,0.7083333333333334,0.7097902097902098,,
right_periocular,static,translated_rectangle,translated_064,24.0,11.0,7.0,14.0,98,0.8811188811188811,0.6666666666666666,0.6713286713286714,,
right_periocular,dynamics,named_roi,named,8.0,18.0,7.0,14.0,98,0.8391608391608392,0.75,0.7692307692307692,,
right_periocular,dynamics,translated_rectangle,translated_001,4.0,0.0,7.0,14.0,98,0.8321678321678322,0.75,0.7482517482517483,,
right_periocular,dynamics,translated_rectangle,translated_002,11.0,15.0,7.0,14.0,98,0.7412587412587412,0.6666666666666666,0.6783216783216783,,
right_periocular,dynamics,translated_rectangle,translated_003,8.0,13.0,7.0,14.0,98,0.7692307692307692,0.7083333333333334,0.7237762237762237,,
right_periocular,dynamics,translated_rectangle,translated_004,19.0,9.0,7.0,14.0,98,0.8321678321678322,0.7916666666666666,0.8006993006993006,,
right_periocular,dynamics,translated_rectangle,translated_005,21.0,3.0,7.0,14.0,98,0.6643356643356644,0.6666666666666666,0.6713286713286714,,
right_periocular,dynamics,translated_rectangle,translated_006,0.0,3.0,7.0,14.0,98,0.6223776223776224,0.5833333333333334,0.5874125874125874,,
right_periocular,dynamics,translated_rectangle,translated_007,10.0,9.0,7.0,14.0,98,0.6013986013986014,0.5833333333333334,0.6083916083916083,,
right_periocular,dynamics,translated_rectangle,translated_008,6.0,4.0,7.0,14.0,98,0.7902097902097902,0.7916666666666666,0.7867132867132867,,
right_periocular,dynamics,translated_rectangle,translated_009,4.0,4.0,7.0,14.0,98,0.7692307692307692,0.7083333333333334,0.7097902097902098,,
right_periocular,dynamics,translated_rectangle,translated_010,10.0,3.0,7.0,14.0,98,0.4895104895104895,0.5416666666666666,0.548951048951049,,
right_periocular,dynamics,translated_rectangle,translated_011,21.0,5.0,7.0,14.0,98,0.7202797202797202,0.6666666666666666,0.6713286713286714,,
right_periocular,dynamics,translated_rectangle,translated_012,18.0,2.0,7.0,14.0,98,0.7972027972027973,0.75,0.7552447552447552,,
right_periocular,dynamics,translated_rectangle,translated_013,7.0,9.0,7.0,14.0,98,0.902097902097902,0.7916666666666666,0.7867132867132867,,
right_periocular,dynamics,translated_rectangle,translated_014,11.0,13.0,7.0,14.0,98,0.6713286713286714,0.625,0.6328671328671329,,
right_periocular,dynamics,translated_rectangle,translated_015,15.0,15.0,7.0,14.0,98,0.7762237762237761,0.75,0.7482517482517483,,
right_periocular,dynamics,translated_rectangle,translated_016,16.0,18.0,7.0,14.0,98,0.8391608391608392,0.7916666666666666,0.7937062937062938,,
right_periocular,dynamics,translated_rectangle,translated_017,23.0,6.0,7.0,14.0,98,0.8111888111888113,0.7083333333333334,0.7097902097902098,,
right_periocular,dynamics,translated_rectangle,translated_018,20.0,10.0,7.0,14.0,98,0.6293706293706294,0.625,0.6398601398601399,,
right_periocular,dynamics,translated_rectangle,translated_019,8.0,0.0,7.0,14.0,98,0.8041958041958042,0.75,0.7412587412587412,,
right_periocular,dynamics,translated_rectangle,translated_020,1.0,17.0,7.0,14.0,98,0.7342657342657343,0.6666666666666666,0.6713286713286714,,
right_periocular,dynamics,translated_rectangle,translated_021,8.0,8.0,7.0,14.0,98,0.8041958041958042,0.8333333333333334,0.8461538461538461,,
right_periocular,dynamics,translated_rectangle,translated_022,7.0,0.0,7.0,14.0,98,0.7692307692307693,0.6666666666666666,0.6643356643356644,,
right_periocular,dynamics,translated_rectangle,translated_023,0.0,14.0,7.0,14.0,98,0.6713286713286714,0.625,0.6398601398601399,,
right_periocular,dynamics,translated_rectangle,translated_024,24.0,17.0,7.0,14.0,98,0.7132867132867132,0.625,0.6188811188811189,,
right_periocular,dynamics,translated_rectangle,translated_025,23.0,1.0,7.0,14.0,98,0.7832167832167832,0.75,0.7622377622377623,,
right_periocular,dynamics,translated_rectangle,translated_026,17.0,10.0,7.0,14.0,98,0.7692307692307692,0.6666666666666666,0.6713286713286714,,
right_periocular,dynamics,translated_rectangle,translated_027,15.0,18.0,7.0,14.0,98,0.8321678321678322,0.8333333333333334,0.8321678321678322,,
right_periocular,dynamics,translated_rectangle,translated_028,0.0,10.0,7.0,14.0,98,0.6503496503496503,0.5833333333333334,0.6083916083916083,,
right_periocular,dynamics,translated_rectangle,translated_029,10.0,1.0,7.0,14.0,98,0.6223776223776224,0.5416666666666666,0.5559440559440559,,
right_periocular,dynamics,translated_rectangle,translated_030,9.0,9.0,7.0,14.0,98,0.6853146853146852,0.6666666666666666,0.6853146853146853,,
right_periocular,dynamics,translated_rectangle,translated_031,25.0,7.0,7.0,14.0,98,0.7692307692307692,0.7083333333333334,0.7167832167832169,,
right_periocular,dynamics,translated_rectangle,translated_032,3.0,1.0,7.0,14.0,98,0.8671328671328672,0.7083333333333334,0.7097902097902098,,
right_periocular,dynamics,translated_rectangle,translated_033,11.0,0.0,7.0,14.0,98,0.8321678321678322,0.7916666666666666,0.8006993006993006,,
right_periocular,dynamics,translated_rectangle,translated_034,20.0,11.0,7.0,14.0,98,0.7622377622377622,0.6666666666666666,0.6783216783216783,,
right_periocular,dynamics,translated_rectangle,translated_035,21.0,7.0,7.0,14.0,98,0.7342657342657343,0.7083333333333334,0.7097902097902098,,
right_periocular,dynamics,translated_rectangle,translated_036,17.0,2.0,7.0,14.0,98,0.7622377622377623,0.6666666666666666,0.6643356643356644,,
right_periocular,dynamics,translated_rectangle,translated_037,9.0,3.0,7.0,14.0,98,0.5594405594405594,0.5416666666666666,0.548951048951049,,
right_periocular,dynamics,translated_rectangle,translated_038,21.0,18.0,7.0,14.0,98,0.958041958041958,0.875,0.8776223776223776,,
right_periocular,dynamics,translated_rectangle,translated_039,4.0,8.0,7.0,14.0,98,0.93006993006993,0.875,0.8706293706293706,,
right_periocular,dynamics,translated_rectangle,translated_040,15.0,14.0,7.0,14.0,98,0.7132867132867132,0.625,0.6258741258741258,,
right_periocular,dynamics,translated_rectangle,translated_041,15.0,16.0,7.0,14.0,98,0.7972027972027973,0.75,0.7482517482517483,,
right_periocular,dynamics,translated_rectangle,translated_042,7.0,11.0,7.0,14.0,98,0.8181818181818181,0.75,0.7552447552447552,,
right_periocular,dynamics,translated_rectangle,translated_043,25.0,2.0,7.0,14.0,98,0.6993006993006994,0.5833333333333334,0.5874125874125874,,
right_periocular,dynamics,translated_rectangle,translated_044,7.0,17.0,7.0,14.0,98,0.9370629370629372,0.9166666666666666,0.916083916083916,,
