roi_name,support_id,y0,x0,height,width,n_features,overlap_fraction,auroc_mean_over_model_seeds,auroc_sd_over_model_seeds
left_cheek_zygomatic,translated_046,15,10,9,14,126,0.2857142857142857,0.8810463958582239,0.0045533717719738
left_cheek_zygomatic,translated_047,19,16,9,14,126,0.0,0.8669066109119873,0.0031567813842218
left_cheek_zygomatic,translated_048,12,17,9,14,126,0.0,0.8783512544802868,0.0041499366512677
left_cheek_zygomatic,translated_049,2,8,9,14,126,0.0,0.8793279569892473,0.0027573551351205
left_cheek_zygomatic,translated_050,18,11,9,14,126,0.1428571428571428,0.8783910792512942,0.0096173280048862
left_cheek_zygomatic,translated_051,5,11,9,14,126,0.0,0.8770440063719634,0.0015290884062887
left_cheek_zygomatic,translated_052,4,8,9,14,126,0.0,0.8653265631222619,0.0070865550338162
left_cheek_zygomatic,translated_053,14,18,9,14,126,0.0,0.8681491437674232,0.0007744567742602
left_cheek_zygomatic,translated_054,9,17,9,14,126,0.0,0.8880356431700518,0.0031972779564835
left_cheek_zygomatic,translated_055,9,5,9,14,126,0.2142857142857142,0.8857716049382716,0.0025929854195161
left_cheek_zygomatic,translated_056,20,0,9,14,126,0.4444444444444444,0.8897650338510554,0.0038607842034319
left_cheek_zygomatic,translated_057,12,13,9,14,126,0.0476190476190476,0.8841975308641975,0.0030381796496742
left_cheek_zygomatic,translated_058,20,8,9,14,126,0.1904761904761904,0.869758064516129,0.0078075760834309
left_cheek_zygomatic,translated_059,2,13,9,14,126,0.0,0.9065442054958184,0.0047895315325047
left_cheek_zygomatic,translated_060,14,5,9,14,126,0.5714285714285714,0.8875985663082439,0.0012858448956967
left_cheek_zygomatic,translated_061,8,6,9,14,126,0.1269841269841269,0.8761290322580645,0.0066226202381117
left_cheek_zygomatic,translated_062,20,18,9,14,126,0.0,0.8635294703305455,0.0101044708629932
left_cheek_zygomatic,translated_063,17,0,9,14,126,0.7777777777777778,0.897847471127041,0.0011734981372197
left_cheek_zygomatic,translated_064,11,2,9,14,126,0.4761904761904761,0.8990292712066905,0.0032243140602837
right_cheek_zygomatic,translated_001,15,14,9,14,126,0.7142857142857143,0.8788301473516528,0.0144868338988266
right_cheek_zygomatic,translated_002,16,17,9,14,126,0.8253968253968254,0.8855615292712066,0.007469092338558
right_cheek_zygomatic,translated_003,19,17,9,14,126,0.5158730158730159,0.858705694942254,0.0069857645422349
right_cheek_zygomatic,translated_004,0,10,9,14,126,0.0,0.873031660692951,0.0139796532594803
right_cheek_zygomatic,translated_005,15,0,9,14,126,0.0,0.9028225806451612,0.0029800534801132
right_cheek_zygomatic,translated_006,2,6,9,14,126,0.0,0.8888888888888888,0.0024065827303433
right_cheek_zygomatic,translated_007,19,9,9,14,126,0.1984126984126984,0.8706859816806053,0.0055832053788384
right_cheek_zygomatic,translated_008,18,0,9,14,126,0.0,0.9061618876941456,0.0049045051340466
right_cheek_zygomatic,translated_009,5,8,9,14,126,0.0,0.8699014336917563,0.0032934844843834
right_cheek_zygomatic,translated_010,6,7,9,14,126,0.0,0.8754569892473117,0.0039657745375342
right_cheek_zygomatic,translated_011,10,13,9,14,126,0.2857142857142857,0.8894354838709676,0.0060602241207933
right_cheek_zygomatic,translated_012,9,11,9,14,126,0.1666666666666666,0.8809199522102747,0.0095735810537246
right_cheek_zygomatic,translated_013,8,18,9,14,126,0.2222222222222222,0.8938371166865791,0.0075707427166002
right_cheek_zygomatic,translated_014,10,8,9,14,126,0.1269841269841269,0.8646067303863004,0.0168482643642116
right_cheek_zygomatic,translated_015,17,17,9,14,126,0.7222222222222222,0.8740651135005973,0.0038160729603489
right_cheek_zygomatic,translated_016,21,11,9,14,126,0.1666666666666666,0.8050816407805655,0.012383234940176
right_cheek_zygomatic,translated_017,4,2,9,14,126,0.0,0.9022461170848266,0.0045221471362653
right_cheek_zygomatic,translated_018,10,16,9,14,126,0.3809523809523809,0.8814187574671446,0.0046989938012877
right_cheek_zygomatic,translated_019,22,17,9,14,126,0.2063492063492063,0.8379609717244124,0.0026879751244304
right_cheek_zygomatic,translated_020,20,14,9,14,126,0.3174603174603174,0.8295489844683394,0.012855117196904
right_cheek_zygomatic,translated_021,19,0,9,14,126,0.0,0.9017035045798486,0.0030979379698078
right_cheek_zygomatic,translated_022,20,3,9,14,126,0.0,0.8893130227001195,0.009162168244547
right_cheek_zygomatic,translated_023,7,6,9,14,126,0.0158730158730158,0.8736449621664676,0.0010879804732845
right_cheek_zygomatic,translated_024,22,18,9,14,126,0.2222222222222222,0.8345450019912386,0.0074584180390382
right_cheek_zygomatic,translated_025,13,6,9,14,126,0.1111111111111111,0.8914476304261251,0.0040526524527489
right_cheek_zygomatic,translated_026,15,16,9,14,126,0.8571428571428571,0.8786758263639983,0.0052046126883732
right_cheek_zygomatic,translated_027,6,8,9,14,126,0.0,0.8704659498207885,0.001619595942208
right_cheek_zygomatic,translated_028,12,15,9,14,126,0.5238095238095238,0.8937654320987654,0.0082907901239898
right_cheek_zygomatic,translated_029,1,6,9,14,126,0.0,0.881425726802071,0.0007252613194741
right_cheek_zygomatic,translated_030,23,5,9,14,126,0.0079365079365079,0.8421515332536837,0.007243190169192
right_cheek_zygomatic,translated_031,3,3,9,14,126,0.0,0.8961270410195142,0.0026584751755674
right_cheek_zygomatic,translated_032,4,18,9,14,126,0.0,0.9003753484667462,0.0045406097659036
right_cheek_zygomatic,translated_033,3,2,9,14,126,0.0,0.909010354440462,0.0007812122693411
right_cheek_zygomatic,translated_034,12,3,9,14,126,0.0,0.898199920350458,0.0109043639724726
right_cheek_zygomatic,translated_035,0,11,9,14,126,0.0,0.8626115093588211,0.0097420480184804
right_cheek_zygomatic,translated_036,23,9,9,14,126,0.0396825396825396,0.8147441258462763,0.0142692906512174
right_cheek_zygomatic,translated_037,18,12,9,14,126,0.3809523809523809,0.8803454798884908,0.0041174161038701
right_cheek_zygomatic,translated_038,9,6,9,14,126,0.0476190476190476,0.8790143369175628,0.0015424713357186
right_cheek_zygomatic,translated_039,8,1,9,14,126,0.0,0.9103285543608124,0.0052203712860223
right_cheek_zygomatic,translated_040,18,15,9,14,126,0.5238095238095238,0.8615611310234966,0.0059063754735275
right_cheek_zygomatic,translated_041,1,17,9,14,126,0.0,0.9083502588610114,0.0047039116613903
right_cheek_zygomatic,translated_042,14,5,9,14,126,0.0634920634920634,0.8875985663082439,0.0012858448956967
right_cheek_zygomatic,translated_043,7,18,9,14,126,0.1111111111111111,0.9010493827160494,0.0014617803446106
right_cheek_zygomatic,translated_044,15,5,9,14,126,0.0714285714285714,0.9026244524093986,0.0054251537316743
right_cheek_zygomatic,translated_045,13,3,9,14,126,0.0,0.8935603345280764,0.0042160045742028
right_cheek_zygomatic,translated_046,9,8,9,14,126,0.0952380952380952,0.8683044603743527,0.0079871595960155
right_cheek_zygomatic,translated_047,15,8,9,14,126,0.2857142857142857,0.871846873755476,0.0055681730132682
right_cheek_zygomatic,translated_048,5,4,9,14,126,0.0,0.8982427319792912,0.0034458118458634
right_cheek_zygomatic,translated_049,8,11,9,14,126,0.1111111111111111,0.8898397052966945,0.0046721238714982
right_cheek_zygomatic,translated_050,10,4,9,14,126,0.0,0.894684388689765,0.0019053468623401
right_cheek_zygomatic,translated_051,5,3,9,14,126,0.0,0.8913819195539624,0.0087252054468478
right_cheek_zygomatic,translated_052,14,13,9,14,126,0.5714285714285714,0.8761121067303863,0.0224241371080355
right_cheek_zygomatic,translated_053,11,12,9,14,126,0.3174603174603174,0.8713570290720828,0.0120983321759272
right_cheek_zygomatic,translated_054,23,16,9,14,126,0.0952380952380952,0.797189366786141,0.0136934577764523
right_cheek_zygomatic,translated_055,17,18,9,14,126,0.7777777777777778,0.8726204699322979,0.0001197850399792
right_cheek_zygomatic,translated_056,1,11,9,14,126,0.0,0.8897401433691755,0.0051435677752894
right_cheek_zygomatic,translated_057,19,7,9,14,126,0.119047619047619,0.8848546395858223,0.003893332608311
right_cheek_zygomatic,translated_058,6,15,9,14,126,0.0,0.9070489844683391,0.0050403285543572
right_cheek_zygomatic,translated_059,22,3,9,14,126,0.0,0.8742224213460773,0.001811554099959
right_cheek_zygomatic,translated_060,8,0,9,14,126,0.0,0.9162027080844286,0.0024137661554922
right_cheek_zygomatic,translated_061,16,1,9,14,126,0.0,0.9043409000398248,0.0086857365075249
right_cheek_zygomatic,translated_062,3,10,9,14,126,0.0,0.884115890083632,0.0065363116677249
right_cheek_zygomatic,translated_063,14,11,9,14,126,0.4444444444444444,0.8642951015531661,0.0025928661440562
right_cheek_zygomatic,translated_064,6,17,9,14,126,0.0,0.8986031461569096,0.0046007387878185
perioral_mouth,translated_001,18,13,4,16,64,0.0,0.8544872560732776,0.007146625410677
perioral_mouth,translated_002,13,16,4,16,64,0.0,0.7883393070489845,0.0094320936179227
perioral_mouth,translated_003,1,13,4,16,64,0.0,0.877067901234568,0.000719245866284
perioral_mouth,translated_004,25,3,4,16,64,0.515625,0.7926722421346076,0.003954848282072
perioral_mouth,translated_005,10,9,4,16,64,0.0,0.8415601354042215,0.0022240848822302
perioral_mouth,translated_006,18,0,4,16,64,0.0,0.8520111509358821,0.0076428808825035
perioral_mouth,translated_007,8,13,4,16,64,0.0,0.8802966945440064,0.0005628173326947
perioral_mouth,translated_008,19,3,4,16,64,0.0,0.8295340501792113,0.0091356565863106
perioral_mouth,translated_009,28,4,4,16,64,0.0,0.8022431302270013,0.0151077846421629
perioral_mouth,translated_010,8,10,4,16,64,0.0,0.8617592592592592,0.0014396654719235
perioral_mouth,translated_011,16,12,4,16,64,0.0,0.8437126642771804,0.0096448108933095
perioral_mouth,translated_012,13,10,4,16,64,0.0,0.8217642373556352,0.0065330237405476
perioral_mouth,translated_013,6,12,4,16,64,0.0,0.8545838311429709,0.0098724305564042
perioral_mouth,translated_014,21,16,4,16,64,0.125,0.8043319394663481,0.0094358924788947
perioral_mouth,translated_015,12,11,4,16,64,0.0,0.8219942254082039,0.0155838975255049
perioral_mouth,translated_016,1,15,4,16,64,0.0,0.860200119474313,0.0043503376594597
perioral_mouth,translated_017,13,14,4,16,64,0.0,0.7880286738351255,0.0041575977323524
perioral_mouth,translated_018,11,9,4,16,64,0.0,0.8287813620071685,0.011399742312438
perioral_mouth,translated_019,2,14,4,16,64,0.0,0.8755784547988849,0.0079047982844685
perioral_mouth,translated_020,23,6,4,16,64,0.65625,0.8006849860613302,0.0079068492406987
perioral_mouth,translated_021,21,12,4,16,64,0.1875,0.7981381919553963,0.0027293643576531
perioral_mouth,translated_022,0,3,4,16,64,0.0,0.8538132218239746,0.0061707574275379
perioral_mouth,translated_023,19,11,4,16,64,0.0,0.8575288729589805,0.0060637549307171
perioral_mouth,translated_024,7,7,4,16,64,0.0,0.8558492632417364,0.007449206849906
perioral_mouth,translated_025,26,13,4,16,64,0.34375,0.7432855436081244,0.0318890763349005
perioral_mouth,translated_026,12,10,4,16,64,0.0,0.8187495021903622,0.0204347395425819
perioral_mouth,translated_027,20,14,4,16,64,0.0,0.817557745917961,0.021675469466086
perioral_mouth,translated_028,13,9,4,16,64,0.0,0.8196266427718039,0.0069261407527426
perioral_mouth,translated_029,17,14,4,16,64,0.0,0.8609597769812822,0.0029460508941154
perioral_mouth,translated_030,23,5,4,16,64,0.609375,0.7814645559538033,0.0162307003944839
perioral_mouth,translated_031,0,0,4,16,64,0.0,0.8773815213062525,0.0065001618810484
perioral_mouth,translated_032,27,15,4,16,64,0.140625,0.7458681800079651,0.0085971509377
perioral_mouth,translated_033,1,5,4,16,64,0.0,0.8465272799681403,0.0031669769631346
perioral_mouth,translated_034,21,10,4,16,64,0.21875,0.8307397451214656,0.0071623270851803
perioral_mouth,translated_035,24,14,4,16,64,0.625,0.7440093588211867,0.0102745488137499
perioral_mouth,translated_036,6,2,4,16,64,0.0,0.8532457188371166,0.0073099599154545
perioral_mouth,translated_037,28,12,4,16,64,0.0,0.7606640780565512,0.0141137936711665
perioral_mouth,translated_038,13,1,4,16,64,0.0,0.8207337714058144,0.0071153839229467
perioral_mouth,translated_039,11,6,4,16,64,0.0,0.8329968140183195,0.0044491072910588
perioral_mouth,translated_040,27,12,4,16,64,0.1875,0.7440501792114697,0.016221601477144
perioral_mouth,translated_041,14,4,4,16,64,0.0,0.8013799283154123,0.0096319042460325
perioral_mouth,translated_042,11,14,4,16,64,0.0,0.8201354042214257,0.0261190441670694
perioral_mouth,translated_043,5,14,4,16,64,0.0,0.8463630027877339,0.0085336662515314
perioral_mouth,translated_044,11,16,4,16,64,0.0,0.7943916766228595,0.0146921937449001
perioral_mouth,translated_045,22,2,4,16,64,0.3125,0.8033731581043408,0.0186012695983397
perioral_mouth,translated_046,3,7,4,16,64,0.0,0.8144703305455994,0.0090496224032974
perioral_mouth,translated_047,22,12,4,16,64,0.375,0.7896435682994823,0.0112683067531356
perioral_mouth,translated_048,23,3,4,16,64,0.515625,0.8189984070091597,0.010881146152075
perioral_mouth,translated_049,18,9,4,16,64,0.0,0.830483870967742,0.018009509607179
perioral_mouth,translated_050,15,7,4,16,64,0.0,0.8161608920748705,0.0045881182590845
perioral_mouth,translated_051,3,6,4,16,64,0.0,0.8214058144165671,0.0051298092599936
perioral_mouth,translated_052,2,4,4,16,64,0.0,0.8495181202708085,0.006746282634365
perioral_mouth,translated_053,27,14,4,16,64,0.15625,0.731172839506173,0.0033879781425483
perioral_mouth,translated_054,20,13,4,16,64,0.0,0.8131551174830745,0.0070292298147994
perioral_mouth,translated_055,8,11,4,16,64,0.0,0.8624482277976901,0.0026756850783517
perioral_mouth,translated_056,3,0,4,16,64,0.0,0.8988600159299084,0.0010683825246469
perioral_mouth,translated_057,28,13,4,16,64,0.0,0.7306451612903228,0.0078822057512647
perioral_mouth,translated_058,25,6,4,16,64,0.65625,0.7484378733572283,0.013091877591507
perioral_mouth,translated_059,3,14,4,16,64,0.0,0.8604141776184787,0.0058948575901197
perioral_mouth,translated_060,11,5,4,16,64,0.0,0.8432407407407408,0.0096052792046789
perioral_mouth,translated_061,2,11,4,16,64,0.0,0.8462923138191956,0.0049581680964944
perioral_mouth,translated_062,1,12,4,16,64,0.0,0.8680704898446834,0.0020926174047671
perioral_mouth,translated_063,10,10,4,16,64,0.0,0.8500487853444842,0.0047693884757052
perioral_mouth,translated_064,2,7,4,16,64,0.0,0.8250696933492633,0.0036994357386403
chin_mandible,translated_001,4,1,4,20,80,0.0,0.8702857427319793,0.0025477552926568
chin_mandible,translated_002,2,3,4,20,80,0.0,0.8575617283950617,0.0060081633224245
chin_mandible,translated_003,24,2,4,20,80,0.0,0.8135583432895261,0.0096030625383169
chin_mandible,translated_004,17,2,4,20,80,0.0,0.8572819593787336,0.023255496070899
chin_mandible,translated_005,3,8,4,20,80,0.0,0.8654271206690561,0.0020324969464241
chin_mandible,translated_006,5,2,4,20,80,0.0,0.8476483472720032,0.00500485114192
chin_mandible,translated_007,10,12,4,20,80,0.0,0.8644066109119871,0.0009784972373049
chin_mandible,translated_008,1,10,4,20,80,0.0,0.8911031461569096,0.0010759088652178
chin_mandible,translated_009,27,8,4,20,80,0.675,0.7425119474313023,0.0270177721668715
chin_mandible,translated_010,1,0,4,20,80,0.0,0.8943070489844684,0.0027224139983504
chin_mandible,translated_011,7,12,4,20,80,0.0,0.8908333333333333,0.0027749645316604
chin_mandible,translated_012,17,6,4,20,80,0.0,0.8890203106332139,0.0073696508796864
chin_mandible,translated_013,10,7,4,20,80,0.0,0.8692293906810037,0.0019464346644582
chin_mandible,translated_014,16,4,4,20,80,0.0,0.8860055754679411,0.0014586430614062
chin_mandible,translated_015,2,0,4,20,80,0.0,0.8992403424930306,0.0052117102962541
chin_mandible,translated_016,1,6,4,20,80,0.0,0.8815621266427717,0.0029658746220047
chin_mandible,translated_017,10,8,4,20,80,0.0,0.8592921146953406,0.0010951142226358
chin_mandible,translated_018,24,12,4,20,80,0.0,0.7696714456391875,0.0090612656898213
chin_mandible,translated_019,24,8,4,20,80,0.0,0.7584737156511349,0.0152712511358386
chin_mandible,translated_020,6,7,4,20,80,0.0,0.8640312624452409,0.0035602697955301
chin_mandible,translated_021,5,3,4,20,80,0.0,0.8434299084030267,0.0026205049224833
chin_mandible,translated_022,20,12,4,20,80,0.0,0.8501632815611311,0.0093109927630705
chin_mandible,translated_023,12,5,4,20,80,0.0,0.8365800477897253,0.0154829845070341
chin_mandible,translated_024,10,9,4,20,80,0.0,0.8603643966547191,0.0075312398488454
chin_mandible,translated_025,23,1,4,20,80,0.0,0.8370927917164476,0.0055041892944703
chin_mandible,translated_026,25,2,4,20,80,0.2,0.8044454400637195,0.0136420304229096
chin_mandible,translated_027,21,11,4,20,80,0.0,0.8250786539227399,0.0019423220512081
chin_mandible,translated_028,1,3,4,20,80,0.0,0.8645011947431301,0.0036338461417429
chin_mandible,translated_029,13,5,4,20,80,0.0,0.8428016726403822,0.0069255559465318
chin_mandible,translated_030,12,12,4,20,80,0.0,0.7930744723217841,0.0267389852424598
chin_mandible,translated_031,20,4,4,20,80,0.0,0.8543289526085225,0.0076716152926347
chin_mandible,translated_032,1,7,4,20,80,0.0,0.8875288729589806,0.0049483511968503
chin_mandible,translated_033,26,3,4,20,80,0.425,0.7270718837116686,0.016649148567381
chin_mandible,translated_034,8,9,4,20,80,0.0,0.8806680605336519,0.0028529641883691
chin_mandible,translated_035,28,1,4,20,80,0.75,0.8265232974910394,0.0072515390473079
chin_mandible,translated_036,23,2,4,20,80,0.0,0.8535812425328554,0.0058835435990657
chin_mandible,translated_037,4,11,4,20,80,0.0,0.8627220230983673,0.0011952072475671
chin_mandible,translated_038,16,9,4,20,80,0.0,0.8606730386300279,0.0135417724936921
chin_mandible,translated_039,3,11,4,20,80,0.0,0.8690979689366788,0.0051272970753542
chin_mandible,translated_040,6,0,4,20,80,0.0,0.8760991636798089,0.0011259344769782
chin_mandible,translated_041,26,11,4,20,80,0.375,0.7492712066905615,0.0280984387106983
chin_mandible,translated_042,25,8,4,20,80,0.225,0.7369872560732776,0.0209857407366292
chin_mandible,translated_043,18,7,4,20,80,0.0,0.867784747112704,0.0096111034501182
chin_mandible,translated_044,0,12,4,20,80,0.0,0.8812076861808045,0.0065714567163771
chin_mandible,translated_045,15,7,4,20,80,0.0,0.8418389088012743,0.0053219255186481
chin_mandible,translated_046,21,3,4,20,80,0.0,0.8362982875348465,0.00591158123134
chin_mandible,translated_047,22,5,4,20,80,0.0,0.8268428912783752,0.0062631616817786
chin_mandible,translated_048,12,4,4,20,80,0.0,0.8477489048187973,0.0063622626121259
chin_mandible,translated_049,5,4,4,20,80,0.0,0.8488381123058542,0.0084064045621835
chin_mandible,translated_050,12,3,4,20,80,0.0,0.844889486260454,0.003400126703469
chin_mandible,translated_051,0,0,4,20,80,0.0,0.8951383910792513,0.0092279949363423
chin_mandible,translated_052,17,9,4,20,80,0.0,0.8657138590203107,0.009047384638585
chin_mandible,translated_053,26,10,4,20,80,0.4,0.7417512943050578,0.0232479839866112
chin_mandible,translated_054,18,10,4,20,80,0.0,0.8571356033452808,0.0134170860363889
chin_mandible,translated_055,9,8,4,20,80,0.0,0.8774930306650736,0.0044039760971882
chin_mandible,translated_056,25,1,4,20,80,0.1875,0.8093329350856232,0.013833613988754
chin_mandible,translated_057,28,8,4,20,80,0.9,0.7642871365989645,0.0113263749188648
chin_mandible,translated_058,13,10,4,20,80,0.0,0.7670599362803664,0.0246948051760228
chin_mandible,translated_059,16,3,4,20,80,0.0,0.879500199123855,0.0031514115023242
chin_mandible,translated_060,3,4,4,20,80,0.0,0.8420927917164476,0.0048043813158869
chin_mandible,translated_061,21,9,4,20,80,0.0,0.8189755077658303,0.0056830392138302
chin_mandible,translated_062,22,6,4,20,80,0.0,0.8334020310633216,0.0086920811256097
chin_mandible,translated_063,13,11,4,20,80,0.0,0.7697869374751095,0.0266290421702557
chin_mandible,translated_064,1,9,4,20,80,0.0,0.889772998805257,0.0080959975600447
